,Unnamed: 0,userID,movieID,rating,time
56870,56870,383,807,4,976300268
56871,56871,383,1197,5,976306289
56872,56872,383,3114,4,976306247
56873,56873,383,913,5,976306079
56874,56874,383,920,4,976300268
56876,56876,383,3176,4,976306156
56878,56878,383,2707,4,976300394
56880,56880,383,237,4,976300268
56881,56881,383,2762,4,976306145
56882,56882,383,2690,4,976300498
56884,56884,383,508,4,976300226
56885,56885,383,2858,4,976300381
56888,56888,384,1197,4,976300207
56889,56889,384,593,5,976300511
56892,56892,384,3037,4,976300372
56894,56894,384,1610,4,976300539
56895,56895,384,3074,4,976300372
56896,56896,384,204,4,976300239
56899,56899,384,260,4,976300239
56902,56902,384,1201,5,976300432
56903,56903,384,3671,5,976300372
56904,56904,384,1207,4,976300239
56905,56905,384,2947,4,976300207
56906,56906,384,2951,4,976300432
56908,56908,384,1304,5,976300432
57049,57049,386,3793,4,976299786
57050,57050,386,3868,5,976304347
57051,57051,386,1257,4,976304331
57052,57052,386,2997,4,976300568
57053,57053,386,1259,5,976304308
57054,57054,386,585,4,976303526
57055,57055,386,589,4,976300994
57059,57059,386,2064,4,976304231
57061,57061,386,1265,4,976303099
57062,57062,386,1196,5,976305106
57064,57064,386,1197,5,976304122
57065,57065,386,1270,4,976304195
57066,57066,386,1278,5,976304246
57072,57072,386,3897,5,976300251
57073,57073,386,1358,4,976300615
57074,57074,386,1285,5,976304231
57075,57075,386,1288,5,976304169
57077,57077,386,1500,4,976303114
57078,57078,386,3108,4,976303221
57081,57081,386,1294,4,976304169
57082,57082,386,1297,5,976304381
57087,57087,386,2248,4,976304136
57088,57088,386,1449,4,976303146
57090,57090,386,2321,4,976303312
57091,57091,386,3052,4,976303433
57093,57093,386,2325,4,976303870
57094,57094,386,2253,4,976303964
57096,57096,386,924,4,976305140
57101,57101,386,3210,4,976304293
57102,57102,386,3072,4,976304231
57103,57103,386,1617,5,976300549
57109,57109,386,2282,4,976303197
57110,57110,386,2289,5,976303063
57114,57114,386,3160,5,976302047
57117,57117,386,1704,4,976300580
57119,57119,386,1635,4,976300641
57120,57120,386,3098,5,976302014
57124,57124,386,3317,4,976302759
57127,57127,386,3174,4,976303282
57129,57129,386,101,4,976303099
57131,57131,386,3178,5,976303147
57133,57133,386,1648,4,976303414
57136,57136,386,3327,5,976302733
57141,57141,386,111,4,976299368
57144,57144,386,3261,4,976303465
57148,57148,386,1732,5,976303169
57149,57149,386,3265,5,976300489
57151,57151,386,2395,5,976300424
57154,57154,386,125,4,976303169
57155,57155,386,2542,4,976304367
57157,57157,386,1673,5,976302061
57159,57159,386,3424,5,976304293
57161,57161,386,3358,4,976303312
57165,57165,386,2700,4,976302377
57167,57167,386,1904,5,976303433
57168,57168,386,3363,4,976304367
57171,57171,386,2709,4,976303526
57176,57176,386,156,4,976303282
57177,57177,386,1912,4,976300674
57178,57178,386,2716,4,976304275
57180,57180,386,2718,5,976303414
57181,57181,386,300,4,976300994
57186,57186,386,235,4,976303078
57187,57187,386,162,4,976300916
57190,57190,386,1923,4,976303146
57192,57192,386,2657,4,976299699
57194,57194,386,318,4,976300489
57196,57196,386,2804,5,976304136
57197,57197,386,3396,5,976304258
57198,57198,386,1794,4,976303364
57200,57200,386,180,4,976303197
57201,57201,386,2599,4,976300615
57205,57205,386,333,5,976303633
57206,57206,386,260,5,976305106
57207,57207,386,337,4,976299368
57210,57210,386,3481,4,976299699
57216,57216,386,1885,5,976303114
57219,57219,386,348,4,976303169
57221,57221,386,2762,5,976302260
57224,57224,386,1966,4,976304331
57225,57225,386,1968,4,976299567
57230,57230,386,1103,5,976300405
57231,57231,386,2918,5,976304308
57236,57236,386,296,4,976300568
57238,57238,386,2858,5,976299699
57239,57239,386,514,4,976303221
57240,57240,386,441,4,976303312
57241,57241,386,2788,5,976304155
57244,57244,386,50,5,976300489
57245,57245,386,52,4,976303414
57247,57247,386,2791,4,976299740
57248,57248,386,524,4,976299844
57250,57250,386,529,5,976300994
57253,57253,386,1200,4,976305140
57254,57254,386,3671,5,976304275
57257,57257,386,1060,5,976303099
57258,57258,386,1136,5,976304195
57259,57259,386,532,4,976303564
57260,57260,386,608,5,976300533
57261,57261,386,537,4,976303941
57263,57263,386,72,5,976301068
57264,57264,386,467,4,976303063
57268,57268,386,1213,4,976300549
57270,57270,386,1215,5,976300354
57271,57271,386,2883,4,976303197
57272,57272,386,2959,5,976302480
57273,57273,386,541,5,976305140
57274,57274,386,1148,4,976300519
57275,57275,386,543,5,976303414
57276,57276,386,471,5,976303262
57278,57278,386,2890,4,976300580
57281,57281,386,1080,4,976304231
57285,57285,386,555,5,976302084
57286,57286,386,1089,5,976300568
57288,57288,386,96,4,976303312
57290,57290,386,1302,5,976301998
57292,57292,386,2033,4,976299884
57293,57293,386,700,4,976300048
57295,57295,386,1235,4,976304155
57296,57296,386,1236,5,976300336
57298,57298,386,1095,5,976300653
57299,57299,386,1169,4,976300489
57301,57301,386,497,5,976303331
57302,57302,386,1240,4,976305140
57303,57303,386,1243,4,976300549
57304,57304,386,1245,5,976300916
57305,57305,386,714,4,976300519
57307,57307,387,1256,5,976299675
57308,57308,387,2997,4,976299749
57309,57309,387,1188,5,977279619
57310,57310,387,2,4,977280197
57312,57312,387,3873,4,976299749
57314,57314,387,1408,4,977279653
57315,57315,387,1265,5,976299342
57316,57316,387,1197,5,979421280
57317,57317,387,597,4,977279882
57318,57318,387,1278,5,976299713
57319,57319,387,745,5,976299594
57320,57320,387,3022,5,976299675
57327,57327,387,1702,4,977280310
57328,57328,387,2291,4,977279697
57334,57334,387,2396,4,977279577
57335,57335,387,1674,5,980036775
57336,57336,387,3426,4,977279842
57337,57337,387,2628,4,977280224
57339,57339,387,2716,4,977280442
57341,57341,387,3462,4,976299675
57343,57343,387,260,5,977280126
57345,57345,387,265,4,976299193
57347,57347,387,3629,5,976299621
57349,57349,387,357,4,977279619
57350,57350,387,367,5,977280126
57353,57353,387,2797,4,977280126
57356,57356,387,1136,5,976299749
57357,57357,387,539,5,977279926
57358,57358,387,468,4,977279926
57363,57363,387,1148,5,976299621
57366,57366,387,1080,4,976299713
57367,57367,387,2968,4,977280157
57368,57368,387,2100,4,977280126
57369,57369,387,1300,4,976299462
57370,57370,387,1307,4,980037007
57371,57371,387,1235,5,976299225
57373,57373,387,497,4,977279653
57433,57433,389,647,4,976299408
57435,57435,389,1,5,976298977
57436,57436,389,1401,4,976299453
57439,57439,389,1408,4,976299014
57440,57440,389,1265,5,976298929
57442,57442,389,593,4,976298785
57443,57443,389,595,4,976299360
57445,57445,389,3100,5,976299267
57446,57446,389,3105,4,976298907
57447,57447,389,1517,5,976299435
57448,57448,389,2324,5,976298881
57452,57452,389,3300,4,976299599
57454,57454,389,1704,4,976298907
57457,57457,389,3253,4,976299493
57458,57458,389,3256,5,976299291
57459,57459,389,110,5,976298881
57460,57460,389,1584,4,976299332
57463,57463,389,3270,4,976299084
57469,57469,389,2571,5,976298929
57470,57470,389,161,5,976299113
57472,57472,389,1784,5,976299435
57473,57473,389,318,4,976298856
57476,57476,389,1798,4,976298724
57478,57478,389,1873,5,976299174
57480,57480,389,17,4,976299493
57481,57481,389,3623,5,976299714
57482,57482,389,3624,5,976299630
57483,57483,389,3555,5,976299667
57484,57484,389,349,5,976299493
57485,57485,389,2762,5,976298881
57486,57486,389,3499,5,976299040
57487,57487,389,3578,5,976299599
57488,57488,389,364,5,976299408
57489,57489,389,440,4,976299435
57490,57490,389,1049,4,976299533
57491,57491,389,377,4,976299267
57492,57492,389,529,4,976299267
57493,57493,389,457,5,976299069
57496,57496,389,3751,4,976299599
57497,57497,389,3827,5,976299648
57500,57500,389,543,5,976299291
57501,57501,389,2890,4,976299174
57502,57502,389,553,5,976299332
57503,57503,389,480,5,976299139
57720,57720,391,1248,4,976297619
57721,57721,391,1178,5,976298380
57723,57723,391,1250,4,976298380
57724,57724,391,2126,4,976298282
57726,57726,391,2202,4,976298457
57727,57727,391,2203,5,976297897
57729,57729,391,2210,4,981331361
57733,57733,391,910,5,976297619
57734,57734,391,912,5,976298457
57735,57735,391,913,5,976297897
57737,57737,391,2182,4,976297831
57738,57738,391,2186,5,976297831
57740,57740,391,858,4,976297412
57741,57741,391,2401,4,976298647
57743,57743,391,930,4,976297897
57744,57744,391,933,5,976297743
57745,57745,391,1617,4,976298139
57747,57747,391,942,4,976297682
57748,57748,391,946,5,976298457
57749,57749,391,2287,4,976298380
57752,57752,391,3096,5,976297743
57754,57754,391,969,5,976298380
57755,57755,391,897,4,976298457
57758,57758,391,974,4,981331469
57761,57761,391,1589,5,976298181
57762,57762,391,3404,4,980963522
57763,57763,391,3406,4,976298380
57764,57764,391,3334,5,976297682
57765,57765,391,2533,4,976298023
57766,57766,391,1805,4,976298258
57767,57767,391,3196,5,976298380
57768,57768,391,3341,4,976297743
57771,57771,391,3430,4,976298023
57772,57772,391,3508,5,976298520
57774,57774,391,3513,5,981331252
57775,57775,391,164,4,976298139
57776,57776,391,3384,4,976297953
57778,57778,391,2664,5,981331539
57779,57779,391,1939,5,976298457
57780,57780,391,2670,5,976298380
57781,57781,391,1944,4,976298380
57782,57782,391,3476,4,976298139
57783,57783,391,3628,4,976298457
57784,57784,391,1953,5,976297953
57786,57786,391,3639,4,976297988
57789,57789,391,3640,5,976297787
57790,57790,391,2921,4,976298520
57791,57791,391,1068,4,976297682
57792,57792,391,1069,4,976297897
57794,57794,391,1213,5,981331592
57795,57795,391,3682,5,976298520
57796,57796,391,1214,4,976297953
57797,57797,391,2019,5,976298721
57798,57798,391,1152,4,976297682
57799,57799,391,3769,4,976297988
57800,57800,391,1303,5,976298688
57802,57802,392,1248,5,976297319
57803,57803,392,1178,5,976552658
57805,57805,392,1321,4,976661399
57809,57809,392,2991,4,976306918
57812,57812,392,2993,4,976306838
57815,57815,392,1257,4,976304071
57816,57816,392,1258,5,976661361
57817,57817,392,1185,5,976551588
57818,57818,392,1259,4,976306326
57819,57819,392,586,4,976305198
57821,57821,392,588,5,976661122
57822,57822,392,589,4,976306678
57823,57823,392,1,4,976297032
57828,57828,392,1405,4,976304959
57829,57829,392,800,5,976661672
57831,57831,392,1408,4,976552720
57832,57832,392,1262,5,990818060
57833,57833,392,2065,4,976304609
57834,57834,392,1265,4,983467233
57835,57835,392,1266,4,977263103
57836,57836,392,1193,4,990045798
57837,57837,392,733,4,976550354
57838,57838,392,1196,4,976297032
57840,57840,392,1197,4,976303936
57842,57842,392,1198,5,976306292
57844,57844,392,594,4,976661082
57845,57845,392,595,4,977263520
57847,57847,392,599,5,977263103
57849,57849,392,2141,4,976661178
57850,57850,392,1270,4,976303972
57852,57852,392,1348,5,976661361
57853,57853,392,1278,4,976304058
57855,57855,392,2150,4,976304785
57859,57859,392,1282,4,976297319
57860,57860,392,3897,5,993670889
57861,57861,392,750,5,976552684
57862,57862,392,1357,4,976551493
57864,57864,392,1358,4,976551042
57866,57866,392,1288,4,977263495
57868,57868,392,3030,5,977263103
57869,57869,392,2301,4,976304715
57870,57870,392,2302,4,976304676
57871,57871,392,1500,4,976550727
57873,57873,392,2231,4,976550783
57876,57876,392,3108,4,983467374
57877,57877,392,2161,4,976552585
57880,57880,392,2163,4,976661479
57881,57881,392,3039,5,983467144
57882,57882,392,2166,4,976551767
57883,57883,392,1291,4,976306304
57884,57884,392,904,5,976661654
57887,57887,392,1292,4,976304012
57888,57888,392,1293,4,976551191
57889,57889,392,908,4,976297319
57891,57891,392,3040,4,976304803
57892,57892,392,3114,5,990818093
57897,57897,392,1517,4,976304438
57901,57901,392,1449,4,976304058
57902,57902,392,919,4,977263495
57905,57905,392,2321,4,976304453
57911,57911,392,923,5,976550945
57912,57912,392,924,4,976550220
57914,57914,392,1387,5,976306693
57915,57915,392,858,5,976306658
57916,57916,392,785,4,976304768
57918,57918,392,3060,4,976304487
57919,57919,392,2405,4,976305174
57920,57920,392,2406,4,976304661
57921,57921,392,2334,4,976306966
57925,57925,392,1608,4,976306936
57927,57927,392,2194,4,976306731
57929,57929,392,2268,4,976551538
57930,57930,392,1393,4,976551352
57931,57931,392,1394,5,976303926
57932,57932,392,1395,4,976304902
57933,57933,392,1396,4,976550751
57935,57935,392,1610,5,976306716
57936,57936,392,2413,4,976305233
57937,57937,392,2416,4,976304950
57938,57938,392,1615,4,976550471
57939,57939,392,2273,4,976306951
57943,57943,392,1476,4,976304888
57944,57944,392,1479,4,976307171
57945,57945,392,2420,4,976551940
57947,57947,392,3224,4,976551027
57951,57951,392,3081,4,976661446
57953,57953,392,2353,4,976306838
57954,57954,392,2427,5,976306753
57955,57955,392,1625,5,976550267
57958,57958,392,2359,4,976304339
57960,57960,392,3089,4,976551767
57962,57962,392,2289,4,976303986
57964,57964,392,2502,4,976304578
57966,57966,392,1704,5,976551100
57968,57968,392,2366,5,976661361
57969,57969,392,3098,4,990818040
57971,57971,392,3241,5,976297557
57974,57974,392,2371,5,976304593
57976,57976,392,2372,4,983467634
57977,57977,392,3175,4,977847211
57978,57978,392,2374,4,976305247
57979,57979,392,1645,4,976550402
57980,57980,392,104,4,976304578
57981,57981,392,2378,4,976305117
57983,57983,392,3252,4,976551940
57984,57984,392,3253,4,976304518
57985,57985,392,1722,4,976306951
57991,57991,392,1580,4,976297357
57992,57992,392,110,5,976297319
57995,57995,392,112,4,976306400
58000,58000,392,1730,5,976551113
58001,58001,392,3263,4,976304840
58003,58003,392,1732,4,976550325
58004,58004,392,3265,5,976306658
58005,58005,392,2391,4,976550727
58011,58011,392,2395,4,976304422
58012,58012,392,2396,5,976303972
58013,58013,392,994,5,976551005
58014,58014,392,999,4,976550771
58015,58015,392,1810,4,976551992
58017,58017,392,3271,4,976551601
58019,58019,392,2470,4,976304768
58020,58020,392,3347,4,976551338
58021,58021,392,2618,4,976303986
58022,58022,392,2474,4,976551915
58023,58023,392,1672,4,976551859
58025,58025,392,1674,4,976550251
58026,58026,392,2478,4,977263462
58029,58029,392,3421,5,983467046
58030,58030,392,3424,4,976304378
58032,58032,392,3359,5,976551402
58033,58033,392,1682,4,976551638
58034,58034,392,216,4,983467578
58037,58037,392,2700,4,976550063
58039,58039,392,3506,4,976552226
58040,58040,392,3360,5,976551170
58041,58041,392,3361,4,976303995
58042,58042,392,3435,4,976306238
58043,58043,392,2706,4,976304548
58046,58046,392,1834,5,976550354
58047,58047,392,1693,4,976551767
58050,58050,392,1694,4,993670871
58052,58052,392,1912,5,976306704
58053,58053,392,1913,4,976551338
58054,58054,392,2716,4,976304031
58056,58056,392,2571,5,976306678
58059,58059,392,300,4,976551516
58060,58060,392,3448,4,976304529
58063,58063,392,1845,4,976304351
58064,58064,392,2648,4,976661361
58066,58066,392,231,5,976304902
58069,58069,392,161,4,976550278
58070,58070,392,163,4,976550354
58072,58072,392,165,4,976307012
58077,58077,392,1923,4,976304364
58079,58079,392,2728,4,976551072
58080,58080,392,2729,4,976551736
58085,58085,392,1784,4,976304438
58086,58086,392,314,4,976551558
58087,58087,392,318,5,976550921
58088,58088,392,246,5,976306122
58091,58091,392,3608,4,983467251
58092,58092,392,3536,4,976304745
58096,58096,392,2736,4,983467350
58097,58097,392,3396,4,976304378
58099,58099,392,3397,4,976304715
58100,58100,392,3398,4,976304758
58102,58102,392,180,4,976304785
58103,58103,392,2599,4,976304071
58107,58107,392,3543,5,976304339
58109,58109,392,3471,4,976551352
58113,58113,392,10,4,976306400
58114,58114,392,333,4,976305152
58115,58115,392,260,4,976306292
58118,58118,392,16,4,976550339
58122,58122,392,3552,5,976304453
58124,58124,392,3481,4,976297544
58125,58125,392,2682,4,982002554
58126,58126,392,1953,4,976306678
58127,58127,392,2683,4,976305233
58128,58128,392,1954,4,976551470
58129,58129,392,1883,4,976304466
58130,58130,392,1019,4,976661000
58134,58134,392,1959,4,976552172
58135,58135,392,21,4,976304394
58136,58136,392,344,4,976304992
58138,58138,392,3633,4,976306766
58140,58140,392,3635,4,976306803
58141,58141,392,1022,4,976661112
58142,58142,392,2762,5,976550155
58143,58143,392,1960,5,976551493
58144,58144,392,2763,4,982002495
58145,58145,392,1961,4,976551435
58147,58147,392,1025,4,976661096
58150,58150,392,1968,5,976551423
58151,58151,392,353,4,976306966
58154,58154,392,428,4,976551588
58160,58160,392,2912,4,994707493
58161,58161,392,1101,4,976307002
58166,58166,392,2770,4,976304902
58167,58167,392,2918,5,976304501
58175,58175,392,364,4,976550063
58180,58180,392,47,4,976550188
58181,58181,392,296,4,976550697
58182,58182,392,2924,4,976306678
58187,58187,392,441,5,976304661
58189,58189,392,50,5,976550154
58191,58191,392,376,4,976307137
58193,58193,392,3730,4,976661654
58198,58198,392,1127,4,976306326
58199,58199,392,2795,5,976304378
58202,58202,392,524,4,976297393
58206,58206,392,527,5,976552658
58208,58208,392,529,5,993758505
58209,58209,392,457,4,976306693
58210,58210,392,69,5,976304578
58211,58211,392,2000,4,976304394
58213,58213,392,3742,5,976551100
58215,58215,392,3671,5,977263161
58216,58216,392,2005,4,976661149
58217,58217,392,1060,5,976304058
58218,58218,392,1207,5,976550972
58219,58219,392,1061,4,976550771
58220,58220,392,2947,5,976306716
58221,58221,392,1208,5,976551100
58222,58222,392,2948,4,976306731
58223,58223,392,1136,5,976303972
58224,58224,392,608,4,976550686
58227,58227,392,1210,4,976306753
58228,58228,392,1211,4,976304624
58229,58229,392,1213,5,976550686
58231,58231,392,2018,4,976661112
58232,58232,392,2019,5,976306658
58234,58234,392,541,4,976306238
58235,58235,392,1148,5,983466983
58236,58236,392,543,4,976304803
58237,58237,392,471,4,976304518
58238,58238,392,1079,4,983467034
58241,58241,392,1220,5,976306716
58242,58242,392,1222,4,976306693
58243,58243,392,2890,4,976551219
58245,58245,392,1080,4,976304026
58246,58246,392,1228,4,976551053
58247,58247,392,1082,4,976551726
58248,58248,392,2968,4,976552561
58250,58250,392,1084,5,976551173
58251,58251,392,551,4,976297319
58252,58252,392,1086,4,976297032
58253,58253,392,553,4,977263116
58254,58254,392,480,4,976297332
58257,58257,392,556,5,976306179
58258,58258,392,3911,4,976297151
58261,58261,392,1302,4,976551411
58262,58262,392,1230,4,976304071
58264,58264,392,1231,4,976551100
58266,58266,392,2108,4,976304501
58267,58267,392,700,4,983467374
58268,58268,392,2109,5,983467456
58269,58269,392,1307,4,976304351
58270,58270,392,1237,5,976550945
58275,58275,392,492,4,976661699
58277,58277,392,3852,5,976305062
58281,58281,392,1242,4,976306678
58284,58284,392,1172,4,976304012
58285,58285,392,1246,4,976551588
58286,58286,392,3788,4,976661667
58287,58287,392,1247,5,976551100
58291,58291,393,800,4,976297909
58292,58292,393,1263,4,976298333
58293,58293,393,1193,4,976297992
58294,58294,393,1267,4,976297656
58296,58296,393,750,4,976297699
58297,58297,393,1288,4,976298146
58299,58299,393,2303,5,976298214
58300,58300,393,1362,4,976297773
58301,58301,393,903,4,976297670
58302,58302,393,904,4,976297635
58303,58303,393,1292,4,976296804
58304,58304,393,1294,5,976297797
58306,58306,393,2248,4,976298446
58309,58309,393,858,4,976297621
58311,58311,393,866,4,976298133
58312,58312,393,1484,4,976297909
58313,58313,393,2289,4,976298584
58315,58315,393,2291,4,976298403
58318,58318,393,1719,4,976297929
58319,58319,393,106,4,976298269
58320,58320,393,111,4,976297513
58321,58321,393,1809,4,976298495
58322,58322,393,3196,4,976297836
58323,58323,393,3361,4,976298403
58324,58324,393,3435,4,976297608
58327,58327,393,306,5,976298649
58328,58328,393,307,4,976298649
58330,58330,393,2804,5,976297740
58332,58332,393,2599,5,976298525
58333,58333,393,3543,4,976297740
58335,58335,393,3481,4,976298403
58337,58337,393,1885,5,976298244
58338,58338,393,2761,4,976298374
58342,58342,393,296,5,976297823
58343,58343,393,1041,4,976297656
58346,58346,393,373,4,976298333
58352,58352,393,3822,4,976298734
58353,58353,393,3683,4,976297909
58354,58354,393,1077,4,976298345
58356,58356,393,3836,4,976298214
58357,58357,393,1230,5,976297656
58359,58359,393,1235,4,976298084
58360,58360,393,1238,5,976298525
58361,58361,393,1244,5,976297725
58400,58400,395,2997,4,976296940
58402,58402,395,2321,4,976296960
58403,58403,395,3052,5,976296940
58404,58404,395,1552,5,976296633
58405,58405,395,2355,4,976296633
58408,58408,395,104,5,976299298
58412,58412,395,223,5,976296875
58413,58413,395,231,5,976296904
58414,58414,395,1923,5,976296904
58417,58417,395,11,5,976298886
58420,58420,395,2858,5,976296921
58421,58421,395,527,4,976296657
58422,58422,395,3753,4,976296682
58425,58425,396,1250,4,976296661
58428,58428,396,2997,4,976295751
58429,58429,396,1185,4,976296313
58430,58430,396,1259,4,976296822
58431,58431,396,1188,4,976296952
58435,58435,396,2065,4,976303230
58436,58436,396,2067,5,976296083
58437,58437,396,1269,4,976296952
58438,58438,396,1196,5,976296547
58439,58439,396,1197,5,976297230
58440,58440,396,1198,4,976295775
58441,58441,396,593,4,976296239
58443,58443,396,1270,4,976297576
58444,58444,396,1276,5,976296887
58445,58445,396,1278,4,976297083
58446,58446,396,745,5,976296916
58447,58447,396,2150,4,976302880
58450,58450,396,1288,4,976297576
58451,58451,396,2300,4,976296966
58452,58452,396,2302,4,976302982
58453,58453,396,3108,4,976303044
58456,58456,396,902,4,976296624
58460,58460,396,908,4,976296791
58461,58461,396,909,5,976302853
58464,58464,396,910,4,976296916
58467,58467,396,1378,4,976303565
58469,58469,396,2321,4,976303082
58470,58470,396,2324,5,976296198
58472,58472,396,3129,4,976303329
58474,58474,396,923,5,976296182
58475,58475,396,927,4,976302936
58476,58476,396,3060,4,976303061
58478,58478,396,2336,5,976296504
58479,58479,396,1537,4,976297208
58484,58484,396,1542,4,976297416
58487,58487,396,2357,4,976296280
58488,58488,396,2289,5,976296066
58489,58489,396,953,5,976296329
58491,58491,396,2501,5,976296182
58492,58492,396,2502,4,976303565
58493,58493,396,3160,5,976296568
58495,58495,396,3098,4,976296547
58497,58497,396,898,5,976296952
58498,58498,396,1711,4,976303713
58499,58499,396,1641,4,976303109
58500,58500,396,3175,4,976303155
58506,58506,396,3255,4,976303329
58507,58507,396,1580,4,976303274
58511,58511,396,1732,4,976303294
58512,58512,396,2390,4,976303141
58513,58513,396,2396,4,976296952
58515,58515,396,994,4,976296239
58516,58516,396,3347,4,976296586
58517,58517,396,1747,4,976303082
58519,58519,396,141,4,976303349
58520,58520,396,3361,5,976302853
58521,58521,396,1904,4,976295717
58522,58522,396,2567,4,976303565
58523,58523,396,1694,5,976296388
58524,58524,396,1914,4,976297576
58529,58529,396,236,4,976303768
58532,58532,396,314,5,976296357
58533,58533,396,2587,4,976303411
58535,58535,396,318,5,976296280
58536,58536,396,2804,4,976296952
58539,58539,396,1860,5,976296406
58540,58540,396,1934,4,976297416
58541,58541,396,252,4,976303535
58545,58545,396,1945,5,976296239
58546,58546,396,265,4,976296710
58548,58548,396,17,5,976296475
58550,58550,396,3481,4,976302904
58551,58551,396,2686,5,976296547
58552,58552,396,1957,5,976296254
58553,58553,396,2690,4,976303171
58554,58554,396,1961,4,976296598
58556,58556,396,34,5,976297254
58557,58557,396,357,4,976302982
58562,58562,396,440,5,976303215
58565,58565,396,448,5,976296280
58570,58570,396,527,5,976295751
58572,58572,396,1208,4,976296280
58573,58573,396,1136,5,976296928
58574,58574,396,73,4,976296526
58577,58577,396,2883,4,976303274
58580,58580,396,1148,5,976296916
58581,58581,396,1079,4,976302853
58582,58582,396,1220,4,976303171
58583,58583,396,1223,5,976297083
58584,58584,396,2890,4,976296488
58585,58585,396,1225,4,976296198
58586,58586,396,1230,4,976297230
58587,58587,396,1304,4,976297254
58588,58588,396,1307,4,976302936
58589,58589,396,705,4,976297194
58592,58592,396,1242,4,976296711
58593,58593,396,1243,4,976302956
58594,58594,396,1172,5,976296280
58595,58595,396,1247,4,976296329
58630,58630,398,1175,5,1044567541
58631,58631,398,1249,5,1044567822
58633,58633,398,3863,4,1044565542
58634,58634,398,1252,5,1044567383
58635,58635,398,3794,4,1044565542
58638,58638,398,1259,5,1044566552
58639,58639,398,589,5,1044565886
58640,58640,398,6,4,1044566189
58641,58641,398,2064,5,1044566999
58642,58642,398,1265,4,1044566923
58643,58643,398,733,4,1044566137
58644,58644,398,1267,4,1044567785
58645,58645,398,1196,4,1044567541
58646,58646,398,1197,4,1044566078
58649,58649,398,593,5,1044567785
58651,58651,398,1343,4,1044567938
58652,58652,398,2076,5,1044567427
58653,58653,398,1276,5,1044566941
58654,58654,398,3020,4,1044566320
58655,58655,398,750,5,1044567541
58656,58656,398,1285,4,1044567045
58657,58657,398,1288,4,1044566960
58658,58658,398,3104,4,1044566137
58659,58659,398,1500,4,1044567088
58661,58661,398,3108,4,1044567141
58662,58662,398,3037,4,1044567075
58663,58663,398,904,4,1044567383
58664,58664,398,1297,4,1044567298
58666,58666,398,2318,4,1044565620
58667,58667,398,2174,5,1044567032
58668,58668,398,2248,4,1044567118
58669,58669,398,1449,4,1044567198
58670,58670,398,2321,4,1044567284
58671,58671,398,3052,4,1044567057
58672,58672,398,1527,4,1044566119
58673,58673,398,924,5,1044567402
58674,58674,398,780,4,1044566374
58675,58675,398,858,5,1044565848
58679,58679,398,1464,5,1044567512
58680,58680,398,1394,5,1044566989
58681,58681,398,1396,4,1044567597
58683,58683,398,1610,4,1044567900
58685,58685,398,1617,5,1044567383
58686,58686,398,2278,4,1044566189
58689,58689,398,3081,4,1044565753
58690,58690,398,2353,4,1044566107
58691,58691,398,1625,5,1044567413
58693,58693,398,2282,4,1044567174
58694,58694,398,1627,4,1044566374
58695,58695,398,2289,5,1044566912
58698,58698,398,3160,4,1044565658
58699,58699,398,3168,5,1044566583
58700,58700,398,1711,5,1044567480
58701,58701,398,3317,5,1044567257
58703,58703,398,3176,4,1044565767
58705,58705,398,1648,4,1044567993
58707,58707,398,3253,4,1044567075
58708,58708,398,3256,4,1044566221
58710,58710,398,110,4,1044566067
58711,58711,398,111,5,1044567785
58713,58713,398,1584,5,1044567597
58714,58714,398,1589,4,1044567480
58716,58716,398,3262,4,1044567512
58718,58718,398,1732,5,1044567309
58719,58719,398,3265,4,1044565865
58720,58720,398,2391,4,1044567879
58721,58721,398,3267,4,1044566165
58722,58722,398,1663,4,1044567223
58723,58723,398,2395,5,1044565734
58724,58724,398,2396,4,1044565753
58727,58727,398,1748,4,1044567867
58728,58728,398,3421,5,1044566978
58732,58732,398,3360,4,976294877
58733,58733,398,3361,5,1044567118
58734,58734,398,3362,4,1044566923
58737,58737,398,2490,4,1044565699
58738,58738,398,223,4,1044565554
58742,58742,398,2710,4,1044565523
58743,58743,398,3441,4,1044566449
58744,58744,398,2712,4,1044565595
58746,58746,398,2716,4,1044565611
58747,58747,398,2571,5,1044565886
58749,58749,398,1916,5,1044566165
58751,58751,398,1845,5,1044567174
58752,58752,398,3452,4,1044566436
58753,58753,398,1921,5,1044567660
58756,58756,398,1923,4,1044567275
58757,58757,398,2580,4,1044565611
58758,58758,398,2583,4,1044567457
58759,58759,398,3386,4,1044567437
58761,58761,398,1784,4,1044567159
58762,58762,398,2804,4,1044567032
58764,58764,398,2734,4,1044565675
58765,58765,398,3396,4,1044566989
58767,58767,398,2598,4,1044565716
58769,58769,398,2599,4,1044565580
58772,58772,398,3476,5,1044567427
58773,58773,398,1876,4,1044566335
58774,58774,398,16,4,1044567879
58777,58777,398,3551,4,1044567867
58778,58778,398,3481,5,1044567012
58780,58780,398,1953,5,1044565901
58781,58781,398,1885,4,1044567309
58782,58782,398,21,4,1044566198
58784,58784,398,2762,5,1044565753
58786,58786,398,2692,5,1044565734
58789,58789,398,32,5,1044567573
58790,58790,398,356,5,1044567198
58791,58791,398,34,4,1044567174
58792,58792,398,39,4,1044567184
58793,58793,398,2912,4,1044566089
58794,58794,398,2915,4,1044567128
58796,58796,398,2844,4,1044567491
58797,58797,398,2918,5,1044567212
58798,58798,398,1036,4,1044565901
